time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1600000000000006,0.0333520166866,-0.0722147557222,11.5566272865,6.24962888231,6.25165940014,0.0,0.129815666518,-0.207855599691,2.59582805292,-0.0248096143078,-0.050929792616,0.0,422.7937541551248,420.84163323616315,421.9724764203465,421.7825226512244
1.1800000000000006,0.0360305265265,-0.0764593893829,11.6091871085,6.24913679136,6.25077467484,0.0,0.13803531747,-0.216607766378,2.66015415186,-0.0219455846369,-0.0345669963055,0.0,470.40226914509907,474.18673238451163,470.6957828433166,471.36017420891596
1.2000000000000006,0.0388776980682,-0.0808824140613,11.663093882,6.24874668712,6.25012955954,0.0,0.146681836707,-0.22569470146,2.73052319337,-0.0120655585792,-0.0249519428102,0.0,476.62906271022,478.8280383341406,475.67924023122583,477.9436058551397
1.2200000000000006,0.0418832221616,-0.0854712534285,11.7179154225,6.24850538122,6.24966296648,0.0,0.153870572629,-0.233189235266,2.75163085287,-0.0121681686729,-0.0330074747203,0.0,433.6740534560585,431.6392786178915,432.43367760416186,432.4078644041521
1.2400000000000007,0.0450423040386,-0.0902195830086,11.7734204633,6.24826451584,6.24902565601,0.0,0.162037615069,-0.241643722738,2.79887322971,-0.00993299824864,-0.0262489208486,0.0,456.25017036505113,457.8656985435498,456.9054404985326,457.43984498040453
1.2600000000000007,0.0483578639794,-0.0951289998464,11.8296242559,6.24807586782,6.24851817194,0.0,0.169518379011,-0.249297961042,2.82150603315,-0.00545819162042,-0.0203337967241,0.0,433.8171647052354,435.3045005339729,433.63332819246074,434.7596875579493
1.2800000000000007,0.0518372173581,-0.100205150239,11.8866572884,6.24797209872,6.24816534239,0.0,0.178416958858,-0.258317078191,2.88179721185,-0.00874292303494,-0.00995628343435,0.0,467.9580284744173,470.37522041814054,469.63224648973033,468.86739427875904
1.3000000000000007,0.0554868669909,-0.105453338101,11.9446514374,6.24781289997,6.24797570386,0.0,0.186548004424,-0.266501708014,2.91761768667,-0.014339298561,-0.0143122299866,0.0,448.8367689088154,447.77507611646905,446.9531841232773,445.58288600539834
1.3200000000000007,0.0592980296319,-0.11086404689,12.0033181719,6.24752632087,6.24768979658,0.0,0.194568259676,-0.274569170932,2.94905576732,-0.0149825298011,-0.0151335918209,0.0,442.5901506117532,442.3874091188045,444.3647369241342,444.2066314153433
1.3400000000000007,0.0632723569582,-0.116438887056,12.0626730889,6.24724996137,6.24743770587,0.0,0.202864472954,-0.282914845682,2.98643593761,-0.021807644784,-0.0251915370317,0.0,450.46078602371193,448.01421257057814,449.81074548084683,448.14963449015687
1.3600000000000008,0.0674150309264,-0.122183141881,12.1228269354,6.24681922374,6.24693387513,0.0,0.211402923868,-0.291510636779,3.02894871095,-0.0185166669148,-0.0251935622712,0.0,453.79848603944953,453.79790607555964,453.9098475868737,454.7014746247635
1.3800000000000008,0.0717589868963,-0.128129736114,12.1846387078,6.24650772773,6.2464890464,0.0,0.222992673123,-0.303148786569,3.15222852787,-0.0293644615387,-0.0360602555398,0.0,524.2483609796001,521.9783083777252,524.2483421839369,521.9823619584007
1.4000000000000008,0.0763018218623,-0.134275804676,12.247981445,6.24597866533,6.24576787583,0.0,0.231290823482,-0.31145806961,3.18204519208,-0.0185730911795,-0.0363230944613,0.0,442.86456921423985,442.7991182626327,442.2771993419092,444.9353954540195
1.4200000000000008,0.0810142396482,-0.140591242819,12.311973628,6.24560753104,6.24506058991,0.0,0.239950955102,-0.320085744628,3.21717310984,-0.0177637338076,-0.0425159887249,0.0,448.5029353376391,446.99083665744905,448.8933812845324,449.0904349821975
1.4400000000000008,0.0858994564051,-0.147078096371,12.3766149418,6.24525420792,6.24421424638,0.0,0.248570720591,-0.328599610594,3.24695826804,-0.019739364862,-0.0396959750929,0.0,443.338373118434,444.03197308037954,443.75999519834545,443.2732663481678
1.4600000000000009,0.0909701572882,-0.153746907716,12.4421383806,6.24486164893,6.24342123245,0.0,0.258499367721,-0.3382815239,3.30538561168,-0.0218504340132,-0.0410417677313,0.0,470.26702422824644,469.9534764153561,469.9474446811209,469.4563360354469
1.4800000000000009,0.0962383818625,-0.160607414333,12.5087532826,6.24442733575,6.24260058857,0.0,0.268323089704,-0.347769137781,3.35610458534,-0.0195285793365,-0.0416605920316,0.0,464.26334430855854,464.1168487277516,462.29052138212245,462.8390763102803
1.5000000000000009,0.101706660422,-0.167660240479,12.5764207695,6.24421152339,6.24179915496,0.0,0.278504766265,-0.357513476855,3.41064410973,-0.0382239916993,-0.0336883620776,0.0,465.81472028344064,467.6804755323167,469.6579411559465,465.28750739803354
1.520000000000001,0.10736075166,-0.174889850445,12.6447005414,6.24344745741,6.24113138276,0.0,0.286904357543,-0.365447519755,3.41733308062,-0.0373142117899,-0.0371510336722,0.0,423.32637195695776,422.4309855434487,422.33399382888587,422.5685576661734
1.540000000000001,0.113195459582,-0.182290345701,12.7133817442,6.24270123192,6.24038837578,0.0,0.296566434651,-0.374602005831,3.45078719121,-0.0369714316854,-0.0373165153683,0.0,448.4903969034733,448.4494415392582,448.14583464062696,448.22877603096396
1.560000000000001,0.119212927243,-0.18986413884,12.7824476457,6.2419630968,6.2396435294,0.0,0.305180331475,-0.382777308062,3.45580296719,-0.035363005937,-0.0390392639996,0.0,421.1786364474384,420.7306467913179,421.47318872435255,421.8893257538089
1.580000000000001,0.125402694028,-0.197601540851,12.8515800054,6.24125654455,6.23887070694,0.0,0.313796347008,-0.390962893062,3.45743299561,-0.0365528549655,-0.0430299561481,0.0,418.5951557166352,417.5511074003232,418.1019854913178,417.79022839657
1.600000000000001,0.13176777792,-0.205505456014,12.9207780705,6.2405332771,6.23801431317,0.0,0.322712042125,-0.399428623266,3.46237351484,-0.0404999153745,-0.045930079364,0.0,421.27450283451316,420.5203486042047,422.26739415886124,421.2439367291067
1.620000000000001,0.138331849984,-0.213598033811,12.9904938459,6.23972489871,6.23718818752,0.0,0.333695164265,-0.409829156351,3.50920402761,-0.0386999607521,-0.0595297807849,0.0,462.8818231868142,459.65863686540297,460.4097774240459,460.83603335698507
